title,main_topic_1_index,main_topic_1_weigth,main_topic_2_index,main_topic_2_weigth,main_topic_3_index,main_topic_3_weigth,main_topic_4_index,main_topic_4_weigth,main_topic_5_index,main_topic_5_weigth,main_topic_6_index,main_topic_6_weigth,main_topic_7_index,main_topic_7_weigth,main_topic_8_index,main_topic_8_weigth,main_topic_9_index,main_topic_9_weigth,main_topic_10_index,main_topic_10_weigth,main_topic_11_index,main_topic_11_weigth,main_topic_12_index,main_topic_12_weigth,main_topic_13_index,main_topic_13_weigth,main_topic_14_index,main_topic_14_weigth,main_topic_15_index,main_topic_15_weigth,main_topic_16_index,main_topic_16_weigth,main_topic_17_index,main_topic_17_weigth,main_topic_18_index,main_topic_18_weigth,main_topic_19_index,main_topic_19_weigth,main_topic_20_index,main_topic_20_weigth,main_topic_21_index,main_topic_21_weigth,main_topic_22_index,main_topic_22_weigth,main_topic_23_index,main_topic_23_weigth,main_topic_24_index,main_topic_24_weigth,main_topic_25_index,main_topic_25_weigth
Afghanistan_Statement,8,0.2925983608237471,9,0.05359312653800378,15,0.02158898284500293,13,0.0031789185460624108,12,0.002718987717386357,2,0.0011368750195612544,16,0.0005188531617895813,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Tax_Presser,1,0.23561726692632853,18,0.13068062059830327,22,0.07122998067770553,15,0.017201888437504996,16,0.012882653586117903,2,0.012267014586576822,10,0.010572367391892304,24,0.00569023663490051,9,0.0018605077319719554,12,0.0014051080812728068,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Polish_Freedom_Day_25,16,0.15736545816848108,7,0.048495733025340944,20,0.044093819491444045,0,0.007982382184627008,23,0.001242448839086155,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Estonia_People,16,0.37466507482912764,7,0.03933025649474256,20,0.01911346429964606,0,0.0018396686664605328,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Knox_College_Economy,1,0.17153832502032287,14,0.15383079953459528,4,0.10992642143991196,17,0.06272709011039991,18,0.05108221680199813,24,0.04623369855969809,5,0.027586337258071473,0,0.009972393133452526,8,0.006606595536656499,7,0.002171835780095379,6,0.00028559510019146117,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Pearl_Harbor_Address,20,0.07358495243272715,15,0.06486516856755022,23,0.0647915243046814,8,0.0538978124491682,7,0.027811869359191565,11,0.012849843528040906,6,0.011273930380414195,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
UN_High_Level_Libya,13,0.4270806736251073,0,0.0074648172114554715,14,0.006892287293335866,6,0.002055352605047126,12,0.0012581671759509803,7,0.0007433017488909625,4,0.00011784625589806383,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Dreamplex_Event_Address,15,0.22793620235964462,24,0.06947359263364249,14,0.06279459930632664,23,0.03619608604031523,18,0.01688739748280494,1,0.008252949147865677,5,0.004862353953334737,17,0.004032295257920456,4,0.0012797328473763043,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Final_First_Term_Presser,1,0.3011631758745825,6,0.1152813724676709,10,0.013217185961437596,22,0.009904470133435112,16,0.009533184205017788,9,0.003681111441557299,2,0.002570015245730552,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
No_Child_Left_Behind_Blueprint,14,0.3798085674382544,23,0.010892182395542883,16,0.005645139553551228,9,0.000624370112613578,13,0.0005353982304699432,2,0.0004343727878586672,7,0.00014296155336327555,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
United_Nations_General_Assembly,11,0.16347157068947404,7,0.15737598295699795,2,0.05128821633314569,18,0.04346946901486396,5,0.03497167586040706,21,0.018136342430287323,8,0.014737495124832705,9,0.014584469392233424,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Eulogy_West_Virginia_Coal_Miners,20,0.16899222380207696,5,0.015901256656506064,19,0.014311187676074383,1,0.005262772198357358,17,0.0017905007087167218,10,0.0017305720970103113,22,0.0006432368394551943,14,7.395760598083368e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
UNGA_2010,11,0.2151318232250326,7,0.15173788129570742,18,0.05535326255739311,8,0.029097344847248883,21,0.027729602887238372,2,0.025243484646636387,12,0.008868298561195543,9,0.00381833152781935,15,0.001978174125823853,13,0.0019431828968164734,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Emil_Kapaun_Medal_of_Honor,20,0.20480674730628728,23,0.0505235361760876,8,0.041546704213639665,6,0.0020441704768595997,12,0.0020030651331224424,2,0.0013745684641940843,5,0.0012720585569691828,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Beau_Biden_Eulogy,20,0.14226844666092972,22,0.09529745759856563,14,0.04952599658374186,6,0.014065107278433612,23,0.013777255511764574,10,0.007891576277728784,8,0.004961524588129005,17,0.003474871967230856,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Rosa_Parks,0,0.08282010203503841,10,0.005331189318705489,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
FTC_2014,24,0.539433783954861,14,0.07256581785588828,6,0.005324637691853915,18,0.0027192534558581317,20,0.002187972465430689,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
DDay_65,23,0.1694927825916657,20,0.08044480954580471,7,0.034748355601792,0,0.024098769328497843,6,0.023669292595418775,16,0.023183312284494408,8,0.0159662807512242,5,0.009464178408555565,11,0.0003251448417757992,3,0.00031107102384003845,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Iraq_Air_Strike_Humanitarian_Update_1,3,0.18251830298514757,8,0.18046144495375163,16,0.022738611801368373,15,0.015284020035370938,19,0.006044171753463257,18,0.004438632944922154,2,0.0036901473742070737,10,0.0015496504347802492,12,0.00015013925813009055,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Justice_Stevens_and_West_Virginia_Mining_Tragedy,10,0.2957979726896686,20,0.08292061399100041,19,0.021159465916125206,13,0.001914278499306475,18,0.0019113864771361274,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Fathers_Day_2010,20,0.13063690635586805,14,0.12655814029999238,10,0.03324553402747281,23,0.03044510906137983,18,0.008365253300705023,22,0.005603559353771926,4,0.00386026586151763,6,0.0036315630855150135,1,0.0031691269970400473,2,0.0013227825726990709,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
ISIL_,3,0.31354279529962126,8,0.11153324946659622,21,0.04711816174124018,9,0.04343452133586203,7,0.013042859884791492,19,0.012235834808613625,13,0.006318897909457697,11,0.0021186108143186914,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Vietnam_YSEALI,15,0.2925028988508186,14,0.04995304204921121,22,0.039096714653066925,23,0.0306832220628908,24,0.020919472339927844,5,0.01664958459954795,19,0.013034994027115533,0,0.009972757732027337,4,0.009399478849615991,20,0.0011537565124771752,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Saudi_Arabia_Presser,3,0.17588913647452076,2,0.16113870970867647,15,0.04449370526410771,16,0.03398545969034623,8,0.014714402153962755,22,0.012974786213370022,11,0.006721618641417686,10,0.0054781930425056545,4,0.0037316092812553488,12,0.0032658151182100048,13,0.001758768981194484,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Let_Freedom_Ring_Ceremony,0,0.18927818800292423,14,0.03794615822292295,23,0.030075667792111235,1,0.022122795434833305,20,0.01864924848755173,17,0.009299639117064272,4,0.007612133859173736,7,0.006885151914711008,21,0.0016951308866083295,13,0.0013568006920384804,11,0.001189259039980382,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
To_Congress_on_Health_Care,4,0.4114360085844549,1,0.045077284614766164,18,0.033924763517263895,24,0.014362701551025038,8,0.005440588116340993,7,0.003703182670377472,20,0.0025835653852598426,13,0.0017473063548211639,11,0.0009263624673475404,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
National_Wireless_Initiative,14,0.1323203919274575,24,0.12532593603702338,1,0.07092192375001906,5,0.03358478728120902,22,0.02315259927481578,18,0.016716994852426115,19,0.015150135998581749,15,0.013294178976291081,20,0.012745795390948238,7,0.01219285938606556,0,0.007662852029696279,23,0.004631789475327331,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Congress_Call_Health_Care_Reform,4,0.4265746583382555,1,0.03391420371333544,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Syria_Press_Conference,9,0.18124802718595984,4,0.15172293869360953,17,0.0811848438421335,22,0.05347457601763547,16,0.04052694872045657,10,0.030745537006881804,3,0.02724439233767597,2,0.024190581850901546,15,0.0219881368106847,13,0.019266585955432267,1,0.018194230809106923,6,0.009041336447383697,11,0.006061384845913642,19,0.004517978867614869,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Middle_East_Diplomacy,11,0.20501501485709067,13,0.08999079796458176,7,0.08499069486353775,21,0.05931067374264519,15,0.051910085096561316,18,0.027847443372554986,19,0.02035071410703433,8,0.01997572072364708,2,0.0112358408562106,1,0.010305617428147833,9,0.007716166916538509,12,0.007036922259642251,3,0.006392715083794304,17,0.005400941631433468,22,0.0016774736666791724,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Every_Student_Succeeds_Signing,14,0.35288215889577956,9,0.027443790081642046,10,0.02584077792085813,16,0.006099793285058997,6,0.004990312197794934,17,0.002484605837842255,21,0.002384601782035673,2,0.00152715244970625,12,0.0004099204979480922,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Birth_Certificate_Release,22,0.07559472862148488,1,0.06301789648091677,24,0.036422216893727766,9,0.01752732309500844,19,0.013716655502631651,16,0.01205482215057454,10,0.011353667771646994,12,0.006573459141767616,15,0.004961897742774477,2,0.00487628569259466,5,0.004571588928328948,14,0.003464513875319052,3,0.0010468779106716393,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Inaugural_Address,20,0.13480699480015929,7,0.07702491735369152,18,0.05277261302093415,0,0.030279533117597852,21,0.02190634425688038,14,0.020165544446287414,4,0.016064002686957894,5,0.011890206188446455,17,0.00967952654491666,8,0.006995438256787996,10,0.005900335436336666,1,0.004444654785460249,23,0.0016656725304256255,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Fort_Hoot_Memorial,8,0.1410241020467358,20,0.13930896736499515,23,0.12225993855440434,14,0.047517323465806484,0,0.016086945163200743,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
911_After_15_Years,20,0.22338733585702494,9,0.11495229203000562,8,0.0504884934121835,3,0.018898443597374245,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
VFW_2012,23,0.5611364811451885,8,0.06878931652216556,1,0.0672781036844874,13,0.022967805626629017,24,0.009588814228770564,2,0.007866771557766668,3,0.004354589279507587,9,0.0025610028151757907,4,0.0025133023589302694,21,0.0023421698625110086,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
UN_Iran_Sanctions,2,0.3151538868622475,13,0.025580871296178784,7,0.011310635786125218,16,0.003835869896609007,18,0.003481003214415993,21,0.0012605056023828503,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Wakefield_Back_to_High_School,14,0.36321396717061766,10,0.02923275086618928,22,0.025664408405853753,19,0.005670596566604918,21,0.001716446534978831,23,0.001210688870672533,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
CIA_First_Speech,9,0.16333448494886116,24,0.057202223912862546,22,0.031490256990718786,23,0.030477031896720273,10,0.02805242580103214,8,0.027213101057818927,20,0.011248343718467928,14,0.009249505158122728,7,0.006002617712139687,21,0.0011525328290160305,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Health_Care_Bill_Passage,4,0.20328088880318343,22,0.11372845299128014,1,0.03951230219713571,18,0.033435519292832026,17,0.029847902110241888,20,0.017609472369059447,8,0.008627166739109486,0,0.007581815486733449,24,0.00645256990637065,6,0.004350932664137954,11,0.0017080111653702047,23,0.0011694879551251397,7,0.00100649087554733,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Hiroshima_Peace_Memorial_Address,7,0.10555433903309658,20,0.07198976386519716,23,0.015248083169377287,0,0.008656411403382034,8,0.007287876837941309,2,0.004959344227087454,6,0.003421692345988306,21,0.002527258746815195,3,0.001227638469352526,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Clinton_Global_Initiative_Human_Trafficking,20,0.08828039081012472,15,0.07188701725291514,24,0.051147112783004677,0,0.033475207541243265,14,0.01926039289210533,17,0.018611067425958493,4,0.017352267150149644,7,0.014853643009812444,18,0.01464012608073136,13,0.012672433023160498,9,0.011517460034174384,22,0.01138029899225305,21,0.00972521007332317,6,0.007569678854231809,1,0.00747725773139429,19,0.0065033501456984,12,0.0012652950719222648,10,0.0011283616633553217,23,0.0008391835502838157,3,0.0001431873003149631,5,2.430282667668737e-05,none,none,none,none,none,none,none,none
Boston_Marathon_Bombing_Third_Statement,9,0.2054190239913058,20,0.11415151983839729,22,0.04937219499260425,19,0.03289085688771077,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Second_Democratic_Nomination_Acceptance,1,0.1949882357394752,14,0.10758092586857608,5,0.05594836960457741,8,0.04142650160652493,4,0.03614515996065802,22,0.03245583277142168,7,0.032102755181407414,18,0.031685788208144806,20,0.02266703100771415,0,0.01573401688313811,17,0.01109287455565256,21,0.007571155652156416,11,0.005130275709918418,13,0.005059964429258499,2,0.0009861285013523771,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Shimon_Peres_Memorial,11,0.275599318076834,20,0.03939449416633643,0,0.017245425038282063,23,0.0007758068731745606,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
ASEAN_Business_2015,15,0.3537218212518339,17,0.009991376062640988,24,0.007863959454890148,8,0.006304663260627828,1,0.005981657688966928,18,0.00555040089512955,9,0.0013900105299684239,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Finance_Crisis_Fee,18,0.46404394139383764,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
YLAI_Town_Hall,12,0.12093252489155558,22,0.09597629840127073,11,0.08352099527242964,19,0.0722515124548327,14,0.07173163405876959,15,0.06238219272198728,24,0.04485379040064103,1,0.03116249548239802,4,0.025938755873045314,21,0.024553135600642456,7,0.02268813465887675,18,0.011672858438875416,10,0.008983717944948367,5,0.0008348209409105188,0,0.0005284734068541424,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Oval_Office_Counter_Terrorism_Agenda,3,0.27253864787556303,21,0.1733511474385276,9,0.11217609301118954,6,0.02803049073108576,8,0.007376586486851512,23,0.0016000976556590678,7,0.0006162856871831582,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Michigan_University_Commencement,22,0.1168749561692903,14,0.08272911888621651,7,0.059492370159282576,18,0.04176488838945244,10,0.03657436021485366,0,0.036163129747226574,4,0.03598374955101907,24,0.028207085190637807,21,0.02289482728646866,12,0.007996801208434387,6,0.00402208460498804,1,0.0031350735859776613,15,0.0027026435633059243,17,0.0018711651985583982,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
